DV_MT,2009,2,323.45
DV_MT,2009,3,310.28
DV_MT,2009,4,305.23
DV_MT,2010,1,298.89
DV_MT,2010,2,292.34
DV_MT,2010,3,293.81
DV_MT,2010,4,289.32
DV_MT,2011,1,277.30
DV_MT,2011,2,268.40
DV_MT,2011,3,270.70
DV_MT,2011,4,273.36
DV_MT,2012,1,271.63
DV_MT,2012,2,272.34
DV_MT,2012,3,278.67
DV_MT,2012,4,283.96
DV_MT,2013,1,288.73
DV_MT,2013,2,297.54
DV_MT,2013,3,306.33
DV_MT,2013,4,311.81
DV_MT,2014,1,316.26
DV_MT,2014,2,322.84
DV_MT,2014,3,328.28
DV_MT,2014,4,332.44
DV_MT,2015,1,336.11
DV_MT,2015,2,344.73
DV_MT,2015,3,353.80
DV_MT,2015,4,358.50
DV_MT,2016,1,362.66
DV_MT,2016,2,371.53
DV_MT,2016,3,379.53
DV_MT,2016,4,384.69
DV_MT,2017,1,391.54
DV_MT,2017,2,403.86
DV_MT,2017,3,412.89
DV_MT,2017,4,418.38
DV_MT,2018,1,427.10
DV_NE,1975,1,60.48
DV_NE,1975,2,65.07
DV_NE,1975,3,62.56
DV_NE,1975,4,64.26
DV_NE,1976,1,63.19
DV_NE,1976,2,64.65
DV_NE,1976,3,69.38
DV_NE,1976,4,68.48
DV_NE,1977,1,70.46
DV_NE,1977,2,70.99
DV_NE,1977,3,73.92
DV_NE,1977,4,74.87
DV_NE,1978,1,77.91
DV_NE,1978,2,81.31
DV_NE,1978,3,86.45
DV_NE,1978,4,88.33
DV_NE,1979,1,94.00
DV_NE,1979,2,95.55
DV_NE,1979,3,98.23
DV_NE,1979,4,100.45
DV_NE,1980,1,100.00
DV_NE,1980,2,102.70
DV_NE,1980,3,106.61
DV_NE,1980,4,106.67
DV_NE,1981,1,109.67
DV_NE,1981,2,113.82
DV_NE,1981,3,114.57
DV_NE,1981,4,113.41
DV_NE,1982,1,118.55
DV_NE,1982,2,121.50
DV_NE,1982,3,119.99
DV_NE,1982,4,121.96
DV_NE,1983,1,125.37
DV_NE,1983,2,129.24
DV_NE,1983,3,134.36
DV_NE,1983,4,138.84
DV_NE,1984,1,143.70
DV_NE,1984,2,149.50
DV_NE,1984,3,156.44
DV_NE,1984,4,159.66
DV_NE,1985,1,166.66
DV_NE,1985,2,176.52
DV_NE,1985,3,184.57
DV_NE,1985,4,195.37
